,court,date,weekday,playerCount,guestPlayerCount,playMode,startTime
1328,6,07.07.2021,Wednesday,1,0,Training,16:45
1328,6,07.07.2021,Wednesday,1,0,Training,17:00
1328,6,07.07.2021,Wednesday,1,0,Training,17:15
1328,6,07.07.2021,Wednesday,1,0,Training,17:30
1328,6,07.07.2021,Wednesday,1,0,Training,17:45
1328,6,07.07.2021,Wednesday,1,0,Training,18:00
1328,6,07.07.2021,Wednesday,1,0,Training,18:15
1328,6,07.07.2021,Wednesday,1,0,Training,18:30
1328,6,07.07.2021,Wednesday,1,0,Training,18:45
1328,6,07.07.2021,Wednesday,1,0,Training,19:00
1328,6,07.07.2021,Wednesday,1,0,Training,19:15
1328,6,07.07.2021,Wednesday,1,0,Training,19:30
1329,9,07.07.2021,Wednesday,1,0,Training,13:00
1329,9,07.07.2021,Wednesday,1,0,Training,13:15
1329,9,07.07.2021,Wednesday,1,0,Training,13:30
1329,9,07.07.2021,Wednesday,1,0,Training,13:45
1329,9,07.07.2021,Wednesday,1,0,Training,14:00
1329,9,07.07.2021,Wednesday,1,0,Training,14:15
1329,9,07.07.2021,Wednesday,1,0,Training,14:30
1329,9,07.07.2021,Wednesday,1,0,Training,14:45
1329,9,07.07.2021,Wednesday,1,0,Training,15:00
1329,9,07.07.2021,Wednesday,1,0,Training,15:15
1329,9,07.07.2021,Wednesday,1,0,Training,15:30
1329,9,07.07.2021,Wednesday,1,0,Training,15:45
1329,9,07.07.2021,Wednesday,1,0,Training,16:00
1329,9,07.07.2021,Wednesday,1,0,Training,16:15
1329,9,07.07.2021,Wednesday,1,0,Training,16:30
1329,9,07.07.2021,Wednesday,1,0,Training,16:45
1329,9,07.07.2021,Wednesday,1,0,Training,17:00
1329,9,07.07.2021,Wednesday,1,0,Training,17:15
1329,9,07.07.2021,Wednesday,1,0,Training,17:30
1329,9,07.07.2021,Wednesday,1,0,Training,17:45
1329,9,07.07.2021,Wednesday,1,0,Training,18:00
1329,9,07.07.2021,Wednesday,1,0,Training,18:15
1329,9,07.07.2021,Wednesday,1,0,Training,18:30
1329,9,07.07.2021,Wednesday,1,0,Training,18:45
1329,9,07.07.2021,Wednesday,1,0,Training,19:00
1329,9,07.07.2021,Wednesday,1,0,Training,19:15
1329,9,07.07.2021,Wednesday,1,0,Training,19:30
1330,10,07.07.2021,Wednesday,1,0,Training,13:00
1330,10,07.07.2021,Wednesday,1,0,Training,13:15
1330,10,07.07.2021,Wednesday,1,0,Training,13:30
1330,10,07.07.2021,Wednesday,1,0,Training,13:45
1330,10,07.07.2021,Wednesday,1,0,Training,14:00
1330,10,07.07.2021,Wednesday,1,0,Training,14:15
1330,10,07.07.2021,Wednesday,1,0,Training,14:30
1330,10,07.07.2021,Wednesday,1,0,Training,14:45
1330,10,07.07.2021,Wednesday,1,0,Training,15:00
1330,10,07.07.2021,Wednesday,1,0,Training,15:15
1330,10,07.07.2021,Wednesday,1,0,Training,15:30
1330,10,07.07.2021,Wednesday,1,0,Training,15:45
1330,10,07.07.2021,Wednesday,1,0,Training,16:00
1330,10,07.07.2021,Wednesday,1,0,Training,16:15
1330,10,07.07.2021,Wednesday,1,0,Training,16:30
1330,10,07.07.2021,Wednesday,1,0,Training,16:45
1330,10,07.07.2021,Wednesday,1,0,Training,17:00
1330,10,07.07.2021,Wednesday,1,0,Training,17:15
1330,10,07.07.2021,Wednesday,1,0,Training,17:30
1330,10,07.07.2021,Wednesday,1,0,Training,17:45
1330,10,07.07.2021,Wednesday,1,0,Training,18:00
1330,10,07.07.2021,Wednesday,1,0,Training,18:15
1330,10,07.07.2021,Wednesday,1,0,Training,18:30
1330,10,07.07.2021,Wednesday,1,0,Training,18:45
1330,10,07.07.2021,Wednesday,1,0,Training,19:00
1330,10,07.07.2021,Wednesday,1,0,Training,19:15
1330,10,07.07.2021,Wednesday,1,0,Training,19:30
1331,7,07.07.2021,Wednesday,1,0,Training,13:00
1331,7,07.07.2021,Wednesday,1,0,Training,13:15
1331,7,07.07.2021,Wednesday,1,0,Training,13:30
1331,7,07.07.2021,Wednesday,1,0,Training,13:45
1331,7,07.07.2021,Wednesday,1,0,Training,14:00
1331,7,07.07.2021,Wednesday,1,0,Training,14:15
1331,7,07.07.2021,Wednesday,1,0,Training,14:30
1331,7,07.07.2021,Wednesday,1,0,Training,14:45
1331,7,07.07.2021,Wednesday,1,0,Training,15:00
1331,7,07.07.2021,Wednesday,1,0,Training,15:15
1331,7,07.07.2021,Wednesday,1,0,Training,15:30
1331,7,07.07.2021,Wednesday,1,0,Training,15:45
1331,7,07.07.2021,Wednesday,1,0,Training,16:00
1331,7,07.07.2021,Wednesday,1,0,Training,16:15
1331,7,07.07.2021,Wednesday,1,0,Training,16:30
1331,7,07.07.2021,Wednesday,1,0,Training,16:45
1331,7,07.07.2021,Wednesday,1,0,Training,17:00
1331,7,07.07.2021,Wednesday,1,0,Training,17:15
1331,7,07.07.2021,Wednesday,1,0,Training,17:30
1331,7,07.07.2021,Wednesday,1,0,Training,17:45
1331,7,07.07.2021,Wednesday,1,0,Training,18:00
1331,7,07.07.2021,Wednesday,1,0,Training,18:15
1331,7,07.07.2021,Wednesday,1,0,Training,18:30
1331,7,07.07.2021,Wednesday,1,0,Training,18:45
1331,7,07.07.2021,Wednesday,1,0,Training,19:00
1331,7,07.07.2021,Wednesday,1,0,Training,19:15
1331,7,07.07.2021,Wednesday,1,0,Training,19:30
1332,11,07.07.2021,Wednesday,1,0,Training,13:00
1332,11,07.07.2021,Wednesday,1,0,Training,13:15
1332,11,07.07.2021,Wednesday,1,0,Training,13:30
1332,11,07.07.2021,Wednesday,1,0,Training,13:45
1332,11,07.07.2021,Wednesday,1,0,Training,14:00
1332,11,07.07.2021,Wednesday,1,0,Training,14:15
1332,11,07.07.2021,Wednesday,1,0,Training,14:30
1332,11,07.07.2021,Wednesday,1,0,Training,14:45
1332,11,07.07.2021,Wednesday,1,0,Training,15:00
1332,11,07.07.2021,Wednesday,1,0,Training,15:15
1332,11,07.07.2021,Wednesday,1,0,Training,15:30
1332,11,07.07.2021,Wednesday,1,0,Training,15:45
1332,11,07.07.2021,Wednesday,1,0,Training,16:00
1332,11,07.07.2021,Wednesday,1,0,Training,16:15
1332,11,07.07.2021,Wednesday,1,0,Training,16:30
1332,11,07.07.2021,Wednesday,1,0,Training,16:45
1332,11,07.07.2021,Wednesday,1,0,Training,17:00
1332,11,07.07.2021,Wednesday,1,0,Training,17:15
1332,11,07.07.2021,Wednesday,1,0,Training,17:30
1332,11,07.07.2021,Wednesday,1,0,Training,17:45
1332,11,07.07.2021,Wednesday,1,0,Training,18:00
1332,11,07.07.2021,Wednesday,1,0,Training,18:15
1332,11,07.07.2021,Wednesday,1,0,Training,18:30
1332,11,07.07.2021,Wednesday,1,0,Training,18:45
1332,11,07.07.2021,Wednesday,1,0,Training,19:00
1332,11,07.07.2021,Wednesday,1,0,Training,19:15
1332,11,07.07.2021,Wednesday,1,0,Training,19:30
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,15:00
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,15:15
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,15:30
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,15:45
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,16:00
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,16:15
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,16:30
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,16:45
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,17:00
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,17:15
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,17:30
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,17:45
1333,4,07.07.2021,Wednesday,1,0,Medenspiel,18:00
1334,1,07.07.2021,Wednesday,1,0,Medenspiel,15:00
1334,1,07.07.2021,Wednesday,1,0,Medenspiel,15:15
1334,1,07.07.2021,Wednesday,1,0,Medenspiel,15:30
1334,1,07.07.2021,Wednesday,1,0,Medenspiel,15:45
1335,2,07.07.2021,Wednesday,1,0,Medenspiel,15:00
1335,2,07.07.2021,Wednesday,1,0,Medenspiel,15:15
1335,2,07.07.2021,Wednesday,1,0,Medenspiel,15:30
1335,2,07.07.2021,Wednesday,1,0,Medenspiel,15:45
1335,2,07.07.2021,Wednesday,1,0,Medenspiel,16:00
1335,2,07.07.2021,Wednesday,1,0,Medenspiel,16:15
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,15:00
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,15:15
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,15:30
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,15:45
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,16:00
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,16:15
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,16:30
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,16:45
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,17:00
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,17:15
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,17:30
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,17:45
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,18:00
1336,3,07.07.2021,Wednesday,1,0,Medenspiel,18:15
1337,13,07.07.2021,Wednesday,1,0,Training,14:00
1337,13,07.07.2021,Wednesday,1,0,Training,14:15
1337,13,07.07.2021,Wednesday,1,0,Training,14:30
1337,13,07.07.2021,Wednesday,1,0,Training,14:45
1337,13,07.07.2021,Wednesday,1,0,Training,15:00
1337,13,07.07.2021,Wednesday,1,0,Training,15:15
1337,13,07.07.2021,Wednesday,1,0,Training,15:30
1337,13,07.07.2021,Wednesday,1,0,Training,15:45
1337,13,07.07.2021,Wednesday,1,0,Training,16:00
1337,13,07.07.2021,Wednesday,1,0,Training,16:15
1337,13,07.07.2021,Wednesday,1,0,Training,16:30
1337,13,07.07.2021,Wednesday,1,0,Training,16:45
1338,5,07.07.2021,Wednesday,4,0,Doppel,14:45
1338,5,07.07.2021,Wednesday,4,0,Doppel,15:00
1338,5,07.07.2021,Wednesday,4,0,Doppel,15:15
1338,5,07.07.2021,Wednesday,4,0,Doppel,15:30
1339,12,07.07.2021,Wednesday,2,0,Einzel,15:15
1339,12,07.07.2021,Wednesday,2,0,Einzel,15:30
1339,12,07.07.2021,Wednesday,2,0,Einzel,15:45
1340,8,07.07.2021,Wednesday,4,0,Doppel,15:45
1340,8,07.07.2021,Wednesday,4,0,Doppel,16:00
1340,8,07.07.2021,Wednesday,4,0,Doppel,16:15
1340,8,07.07.2021,Wednesday,4,0,Doppel,16:30
1341,5,07.07.2021,Wednesday,4,0,Doppel,15:45
1341,5,07.07.2021,Wednesday,4,0,Doppel,16:00
1341,5,07.07.2021,Wednesday,4,0,Doppel,16:15
1341,5,07.07.2021,Wednesday,4,0,Doppel,16:30
1342,1,07.07.2021,Wednesday,1,0,Training,18:00
1342,1,07.07.2021,Wednesday,1,0,Training,18:15
1342,1,07.07.2021,Wednesday,1,0,Training,18:30
1342,1,07.07.2021,Wednesday,1,0,Training,18:45
1342,1,07.07.2021,Wednesday,1,0,Training,19:00
1342,1,07.07.2021,Wednesday,1,0,Training,19:15
1342,1,07.07.2021,Wednesday,1,0,Training,19:30
1342,1,07.07.2021,Wednesday,1,0,Training,19:45
1343,2,07.07.2021,Wednesday,1,0,Training,18:00
1343,2,07.07.2021,Wednesday,1,0,Training,18:15
1343,2,07.07.2021,Wednesday,1,0,Training,18:30
1343,2,07.07.2021,Wednesday,1,0,Training,18:45
1343,2,07.07.2021,Wednesday,1,0,Training,19:00
1343,2,07.07.2021,Wednesday,1,0,Training,19:15
1343,2,07.07.2021,Wednesday,1,0,Training,19:30
1343,2,07.07.2021,Wednesday,1,0,Training,19:45
1344,1,07.07.2021,Wednesday,2,0,Einzel,16:30
1344,1,07.07.2021,Wednesday,2,0,Einzel,16:45
1344,1,07.07.2021,Wednesday,2,0,Einzel,17:00
1345,8,07.07.2021,Wednesday,1,0,Training,18:30
1345,8,07.07.2021,Wednesday,1,0,Training,18:45
1345,8,07.07.2021,Wednesday,1,0,Training,19:00
1345,8,07.07.2021,Wednesday,1,0,Training,19:15
1345,8,07.07.2021,Wednesday,1,0,Training,19:30
1345,8,07.07.2021,Wednesday,1,0,Training,19:45
1346,5,07.07.2021,Wednesday,1,0,Training,17:00
1346,5,07.07.2021,Wednesday,1,0,Training,17:15
1346,5,07.07.2021,Wednesday,1,0,Training,17:30
1346,5,07.07.2021,Wednesday,1,0,Training,17:45
1346,5,07.07.2021,Wednesday,1,0,Training,18:00
1347,13,07.07.2021,Wednesday,1,0,Training,17:15
1347,13,07.07.2021,Wednesday,1,0,Training,17:30
1347,13,07.07.2021,Wednesday,1,0,Training,17:45
1348,8,07.07.2021,Wednesday,2,0,Einzel,17:30
1348,8,07.07.2021,Wednesday,2,0,Einzel,17:45
1348,8,07.07.2021,Wednesday,2,0,Einzel,18:00
1349,12,07.07.2021,Wednesday,2,0,Einzel,17:30
1349,12,07.07.2021,Wednesday,2,0,Einzel,17:45
1349,12,07.07.2021,Wednesday,2,0,Einzel,18:00
1350,4,07.07.2021,Wednesday,2,0,Einzel,18:15
1350,4,07.07.2021,Wednesday,2,0,Einzel,18:30
1350,4,07.07.2021,Wednesday,2,0,Einzel,18:45
1351,5,07.07.2021,Wednesday,2,0,Einzel,18:30
1351,5,07.07.2021,Wednesday,2,0,Einzel,18:45
1351,5,07.07.2021,Wednesday,2,0,Einzel,19:00
1352,13,07.07.2021,Wednesday,2,0,Einzel,18:30
1352,13,07.07.2021,Wednesday,2,0,Einzel,18:45
1352,13,07.07.2021,Wednesday,2,0,Einzel,19:00
1353,3,07.07.2021,Wednesday,2,0,Einzel,18:30
1353,3,07.07.2021,Wednesday,2,0,Einzel,18:45
1353,3,07.07.2021,Wednesday,2,0,Einzel,19:00
1354,4,07.07.2021,Wednesday,2,0,Einzel,19:00
1354,4,07.07.2021,Wednesday,2,0,Einzel,19:15
1354,4,07.07.2021,Wednesday,2,0,Einzel,19:30
1355,13,07.07.2021,Wednesday,2,0,Einzel,19:15
1355,13,07.07.2021,Wednesday,2,0,Einzel,19:30
1355,13,07.07.2021,Wednesday,2,0,Einzel,19:45
1356,3,07.07.2021,Wednesday,2,0,Einzel,19:15
1356,3,07.07.2021,Wednesday,2,0,Einzel,19:30
1356,3,07.07.2021,Wednesday,2,0,Einzel,19:45
1357,9,07.07.2021,Wednesday,2,1,Einzel,19:45
1357,9,07.07.2021,Wednesday,2,1,Einzel,20:00
1357,9,07.07.2021,Wednesday,2,1,Einzel,20:15
1358,12,07.07.2021,Wednesday,2,0,Einzel,20:00
1358,12,07.07.2021,Wednesday,2,0,Einzel,20:15
1358,12,07.07.2021,Wednesday,2,0,Einzel,20:30
1359,10,07.07.2021,Wednesday,1,0,Training,19:45
1359,10,07.07.2021,Wednesday,1,0,Training,20:00
1359,10,07.07.2021,Wednesday,1,0,Training,20:15
1359,10,07.07.2021,Wednesday,1,0,Training,20:30
1360,11,07.07.2021,Wednesday,1,0,Training,19:45
1360,11,07.07.2021,Wednesday,1,0,Training,20:00
1360,11,07.07.2021,Wednesday,1,0,Training,20:15
1361,4,08.07.2021,Thursday,1,0,Training,12:00
1361,4,08.07.2021,Thursday,1,0,Training,12:15
1361,4,08.07.2021,Thursday,1,0,Training,12:30
1361,4,08.07.2021,Thursday,1,0,Training,12:45
1361,4,08.07.2021,Thursday,1,0,Training,13:00
1361,4,08.07.2021,Thursday,1,0,Training,13:15
1362,12,08.07.2021,Thursday,1,0,Training,18:00
1362,12,08.07.2021,Thursday,1,0,Training,18:15
1362,12,08.07.2021,Thursday,1,0,Training,18:30
1362,12,08.07.2021,Thursday,1,0,Training,18:45
1363,10,08.07.2021,Thursday,1,0,Training,13:00
1363,10,08.07.2021,Thursday,1,0,Training,13:15
1363,10,08.07.2021,Thursday,1,0,Training,13:30
1363,10,08.07.2021,Thursday,1,0,Training,13:45
1363,10,08.07.2021,Thursday,1,0,Training,14:00
1363,10,08.07.2021,Thursday,1,0,Training,14:15
1363,10,08.07.2021,Thursday,1,0,Training,14:30
1363,10,08.07.2021,Thursday,1,0,Training,14:45
1363,10,08.07.2021,Thursday,1,0,Training,15:00
1363,10,08.07.2021,Thursday,1,0,Training,15:15
1363,10,08.07.2021,Thursday,1,0,Training,15:30
1363,10,08.07.2021,Thursday,1,0,Training,15:45
1363,10,08.07.2021,Thursday,1,0,Training,16:00
1363,10,08.07.2021,Thursday,1,0,Training,16:15
1363,10,08.07.2021,Thursday,1,0,Training,16:30
1363,10,08.07.2021,Thursday,1,0,Training,16:45
1363,10,08.07.2021,Thursday,1,0,Training,17:00
1363,10,08.07.2021,Thursday,1,0,Training,17:15
1363,10,08.07.2021,Thursday,1,0,Training,17:30
1363,10,08.07.2021,Thursday,1,0,Training,17:45
1363,10,08.07.2021,Thursday,1,0,Training,18:00
1363,10,08.07.2021,Thursday,1,0,Training,18:15
1363,10,08.07.2021,Thursday,1,0,Training,18:30
1363,10,08.07.2021,Thursday,1,0,Training,18:45
1363,10,08.07.2021,Thursday,1,0,Training,19:00
1363,10,08.07.2021,Thursday,1,0,Training,19:15
1363,10,08.07.2021,Thursday,1,0,Training,19:30
1364,15,08.07.2021,Thursday,1,0,Training,13:00
1364,15,08.07.2021,Thursday,1,0,Training,13:15
1364,15,08.07.2021,Thursday,1,0,Training,13:30
1364,15,08.07.2021,Thursday,1,0,Training,13:45
1364,15,08.07.2021,Thursday,1,0,Training,14:00
1364,15,08.07.2021,Thursday,1,0,Training,14:15
1364,15,08.07.2021,Thursday,1,0,Training,14:30
1364,15,08.07.2021,Thursday,1,0,Training,14:45
1364,15,08.07.2021,Thursday,1,0,Training,15:00
1364,15,08.07.2021,Thursday,1,0,Training,15:15
1364,15,08.07.2021,Thursday,1,0,Training,15:30
1364,15,08.07.2021,Thursday,1,0,Training,15:45
1364,15,08.07.2021,Thursday,1,0,Training,16:00
1364,15,08.07.2021,Thursday,1,0,Training,16:15
1364,15,08.07.2021,Thursday,1,0,Training,16:30
1364,15,08.07.2021,Thursday,1,0,Training,16:45
1364,15,08.07.2021,Thursday,1,0,Training,17:00
1364,15,08.07.2021,Thursday,1,0,Training,17:15
1364,15,08.07.2021,Thursday,1,0,Training,17:30
1364,15,08.07.2021,Thursday,1,0,Training,17:45
1364,15,08.07.2021,Thursday,1,0,Training,18:00
1364,15,08.07.2021,Thursday,1,0,Training,18:15
1364,15,08.07.2021,Thursday,1,0,Training,18:30
1364,15,08.07.2021,Thursday,1,0,Training,18:45
1364,15,08.07.2021,Thursday,1,0,Training,19:00
1364,15,08.07.2021,Thursday,1,0,Training,19:15
1364,15,08.07.2021,Thursday,1,0,Training,19:30
1365,6,08.07.2021,Thursday,1,0,Training,13:00
1365,6,08.07.2021,Thursday,1,0,Training,13:15
1365,6,08.07.2021,Thursday,1,0,Training,13:30
1365,6,08.07.2021,Thursday,1,0,Training,13:45
1365,6,08.07.2021,Thursday,1,0,Training,14:00
1365,6,08.07.2021,Thursday,1,0,Training,14:15
1365,6,08.07.2021,Thursday,1,0,Training,14:30
1365,6,08.07.2021,Thursday,1,0,Training,14:45
1365,6,08.07.2021,Thursday,1,0,Training,15:00
1365,6,08.07.2021,Thursday,1,0,Training,15:15
1365,6,08.07.2021,Thursday,1,0,Training,15:30
1365,6,08.07.2021,Thursday,1,0,Training,15:45
1365,6,08.07.2021,Thursday,1,0,Training,16:00
1365,6,08.07.2021,Thursday,1,0,Training,16:15
1365,6,08.07.2021,Thursday,1,0,Training,16:30
1365,6,08.07.2021,Thursday,1,0,Training,16:45
1365,6,08.07.2021,Thursday,1,0,Training,17:00
1365,6,08.07.2021,Thursday,1,0,Training,17:15
1365,6,08.07.2021,Thursday,1,0,Training,17:30
1365,6,08.07.2021,Thursday,1,0,Training,17:45
1365,6,08.07.2021,Thursday,1,0,Training,18:00
1365,6,08.07.2021,Thursday,1,0,Training,18:15
1365,6,08.07.2021,Thursday,1,0,Training,18:30
1365,6,08.07.2021,Thursday,1,0,Training,18:45
1365,6,08.07.2021,Thursday,1,0,Training,19:00
1365,6,08.07.2021,Thursday,1,0,Training,19:15
1365,6,08.07.2021,Thursday,1,0,Training,19:30
1366,7,08.07.2021,Thursday,1,0,Training,13:00
1366,7,08.07.2021,Thursday,1,0,Training,13:15
1366,7,08.07.2021,Thursday,1,0,Training,13:30
1366,7,08.07.2021,Thursday,1,0,Training,13:45
1366,7,08.07.2021,Thursday,1,0,Training,14:00
1366,7,08.07.2021,Thursday,1,0,Training,14:15
1366,7,08.07.2021,Thursday,1,0,Training,14:30
1366,7,08.07.2021,Thursday,1,0,Training,14:45
1366,7,08.07.2021,Thursday,1,0,Training,15:00
1366,7,08.07.2021,Thursday,1,0,Training,15:15
1366,7,08.07.2021,Thursday,1,0,Training,15:30
1366,7,08.07.2021,Thursday,1,0,Training,15:45
1366,7,08.07.2021,Thursday,1,0,Training,16:00
1366,7,08.07.2021,Thursday,1,0,Training,16:15
1366,7,08.07.2021,Thursday,1,0,Training,16:30
1366,7,08.07.2021,Thursday,1,0,Training,16:45
1366,7,08.07.2021,Thursday,1,0,Training,17:00
1366,7,08.07.2021,Thursday,1,0,Training,17:15
1366,7,08.07.2021,Thursday,1,0,Training,17:30
1366,7,08.07.2021,Thursday,1,0,Training,17:45
1366,7,08.07.2021,Thursday,1,0,Training,18:00
1366,7,08.07.2021,Thursday,1,0,Training,18:15
1366,7,08.07.2021,Thursday,1,0,Training,18:30
1366,7,08.07.2021,Thursday,1,0,Training,18:45
1366,7,08.07.2021,Thursday,1,0,Training,19:00
1366,7,08.07.2021,Thursday,1,0,Training,19:15
1366,7,08.07.2021,Thursday,1,0,Training,19:30
1367,11,08.07.2021,Thursday,1,0,Training,13:00
1367,11,08.07.2021,Thursday,1,0,Training,13:15
1367,11,08.07.2021,Thursday,1,0,Training,13:30
1367,11,08.07.2021,Thursday,1,0,Training,13:45
1367,11,08.07.2021,Thursday,1,0,Training,14:00
1367,11,08.07.2021,Thursday,1,0,Training,14:15
1367,11,08.07.2021,Thursday,1,0,Training,14:30
1367,11,08.07.2021,Thursday,1,0,Training,14:45
1367,11,08.07.2021,Thursday,1,0,Training,15:00
1367,11,08.07.2021,Thursday,1,0,Training,15:15
1367,11,08.07.2021,Thursday,1,0,Training,15:30
1367,11,08.07.2021,Thursday,1,0,Training,15:45
1367,11,08.07.2021,Thursday,1,0,Training,16:00
1367,11,08.07.2021,Thursday,1,0,Training,16:15
1367,11,08.07.2021,Thursday,1,0,Training,16:30
1367,11,08.07.2021,Thursday,1,0,Training,16:45
1367,11,08.07.2021,Thursday,1,0,Training,17:00
1367,11,08.07.2021,Thursday,1,0,Training,17:15
1367,11,08.07.2021,Thursday,1,0,Training,17:30
1367,11,08.07.2021,Thursday,1,0,Training,17:45
1367,11,08.07.2021,Thursday,1,0,Training,18:00
1367,11,08.07.2021,Thursday,1,0,Training,18:15
1367,11,08.07.2021,Thursday,1,0,Training,18:30
1367,11,08.07.2021,Thursday,1,0,Training,18:45
1367,11,08.07.2021,Thursday,1,0,Training,19:00
1367,11,08.07.2021,Thursday,1,0,Training,19:15
1367,11,08.07.2021,Thursday,1,0,Training,19:30
1368,14,08.07.2021,Thursday,1,0,Training,13:00
1368,14,08.07.2021,Thursday,1,0,Training,13:15
1368,14,08.07.2021,Thursday,1,0,Training,13:30
1368,14,08.07.2021,Thursday,1,0,Training,13:45
1368,14,08.07.2021,Thursday,1,0,Training,14:00
1368,14,08.07.2021,Thursday,1,0,Training,14:15
1368,14,08.07.2021,Thursday,1,0,Training,14:30
1368,14,08.07.2021,Thursday,1,0,Training,14:45
1368,14,08.07.2021,Thursday,1,0,Training,15:00
1368,14,08.07.2021,Thursday,1,0,Training,15:15
1368,14,08.07.2021,Thursday,1,0,Training,15:30
1368,14,08.07.2021,Thursday,1,0,Training,15:45
1368,14,08.07.2021,Thursday,1,0,Training,16:00
1368,14,08.07.2021,Thursday,1,0,Training,16:15
1368,14,08.07.2021,Thursday,1,0,Training,16:30
1368,14,08.07.2021,Thursday,1,0,Training,16:45
1368,14,08.07.2021,Thursday,1,0,Training,17:00
1368,14,08.07.2021,Thursday,1,0,Training,17:15
1368,14,08.07.2021,Thursday,1,0,Training,17:30
1368,14,08.07.2021,Thursday,1,0,Training,17:45
1368,14,08.07.2021,Thursday,1,0,Training,18:00
1368,14,08.07.2021,Thursday,1,0,Training,18:15
1368,14,08.07.2021,Thursday,1,0,Training,18:30
1368,14,08.07.2021,Thursday,1,0,Training,18:45
1368,14,08.07.2021,Thursday,1,0,Training,19:00
1368,14,08.07.2021,Thursday,1,0,Training,19:15
1368,14,08.07.2021,Thursday,1,0,Training,19:30
1369,9,08.07.2021,Thursday,1,0,Training,13:00
1369,9,08.07.2021,Thursday,1,0,Training,13:15
1369,9,08.07.2021,Thursday,1,0,Training,13:30
1369,9,08.07.2021,Thursday,1,0,Training,13:45
1369,9,08.07.2021,Thursday,1,0,Training,14:00
1369,9,08.07.2021,Thursday,1,0,Training,14:15
1369,9,08.07.2021,Thursday,1,0,Training,14:30
1369,9,08.07.2021,Thursday,1,0,Training,14:45
1369,9,08.07.2021,Thursday,1,0,Training,15:00
1369,9,08.07.2021,Thursday,1,0,Training,15:15
1369,9,08.07.2021,Thursday,1,0,Training,15:30
1369,9,08.07.2021,Thursday,1,0,Training,15:45
1369,9,08.07.2021,Thursday,1,0,Training,16:00
1369,9,08.07.2021,Thursday,1,0,Training,16:15
1369,9,08.07.2021,Thursday,1,0,Training,16:30
1369,9,08.07.2021,Thursday,1,0,Training,16:45
1369,9,08.07.2021,Thursday,1,0,Training,17:00
1369,9,08.07.2021,Thursday,1,0,Training,17:15
1369,9,08.07.2021,Thursday,1,0,Training,17:30
1369,9,08.07.2021,Thursday,1,0,Training,17:45
1369,9,08.07.2021,Thursday,1,0,Training,18:00
1369,9,08.07.2021,Thursday,1,0,Training,18:15
1369,9,08.07.2021,Thursday,1,0,Training,18:30
1369,9,08.07.2021,Thursday,1,0,Training,18:45
1369,9,08.07.2021,Thursday,1,0,Training,19:00
1369,9,08.07.2021,Thursday,1,0,Training,19:15
1369,9,08.07.2021,Thursday,1,0,Training,19:30
1370,2,08.07.2021,Thursday,1,0,Training,10:00
1370,2,08.07.2021,Thursday,1,0,Training,10:15
1370,2,08.07.2021,Thursday,1,0,Training,10:30
1370,2,08.07.2021,Thursday,1,0,Training,10:45
1370,2,08.07.2021,Thursday,1,0,Training,11:00
1370,2,08.07.2021,Thursday,1,0,Training,11:15
1370,2,08.07.2021,Thursday,1,0,Training,11:30
1370,2,08.07.2021,Thursday,1,0,Training,11:45
1371,3,08.07.2021,Thursday,2,0,Einzel,08:00
1371,3,08.07.2021,Thursday,2,0,Einzel,08:15
1371,3,08.07.2021,Thursday,2,0,Einzel,08:30
1372,2,08.07.2021,Thursday,2,0,Einzel,12:00
1372,2,08.07.2021,Thursday,2,0,Einzel,12:15
1372,2,08.07.2021,Thursday,2,0,Einzel,12:30
1373,3,08.07.2021,Thursday,2,0,Einzel,14:45
1373,3,08.07.2021,Thursday,2,0,Einzel,15:00
1373,3,08.07.2021,Thursday,2,0,Einzel,15:15
1374,5,08.07.2021,Thursday,2,0,Einzel,15:00
1374,5,08.07.2021,Thursday,2,0,Einzel,15:15
1374,5,08.07.2021,Thursday,2,0,Einzel,15:30
1375,4,08.07.2021,Thursday,2,0,Einzel,16:30
1375,4,08.07.2021,Thursday,2,0,Einzel,16:45
1375,4,08.07.2021,Thursday,2,0,Einzel,17:00
